title_id,name
1046,Senior Full Stack Engineer
1047,Head of Product
1048,UX/UI Team Leader
1049,Senior Frontend Developer
1050,Senior Fullstack Developer
1051,AWS DevOps Engineer
1052,Backend Developer | Norwegian company
1053,QA Automation Expert
1054,Agile Coach Lead
1055,Technical Support Engineer
1056,Senior Android Developer
1057,Angular Developer_ka z mindsetem DevOps
1058,Middle+ Node.js Developer
1059,Senior Full Stack Developer
1060,Senior Android Developer [App MODIVO]
1061,Senior IOS Developer [App MODIVO]
1062,Fullstack Developer
1063,Frontend Developer
1064,Software Engineer with AWS
1065,Senior Full Stack Engineer
1066,Senior Back-end Developer
1067,Senior PHP (Magento) Developer
1068,Agile Coach
1069,Senior Data Quality Analyst
1070,Mid Frontend Developer (JavaScript)
1071,Automation Expert
1072,Android Developer
1073,DevOps Engineer
1074,Angular Developer
1075,Data Scientist
1076,Mobile Architect
1077,Android Developer
1078,Back-End Developer
1079,Front-End Developer  (Angular)
1080,Back-End Developer
1081,.Net Developer
1082,Unity/C# Developer
1083,Business Intelligence Analyst
1084,Business Intelligence Analyst
1085,UX Designer – eCommerce Department
1086,iOS Developer
1087,Analityk Danych
1088,PHP Developer
1089,Mid Vue.js Developer
1090,Mid Flutter Developer
1091,Microsoft Specialist M365
1092,Ruby on Rails Developer
1093,Scrum Master
1094,Senior Automation QA Specialist
1095,Product Owner
1096,Office 365 Consultant
1097,Office 365 Consultant - Security
1098,Office 365 Consultant
1099,Azure/SharePoint Developer
1100,Full Stack Web Developer
1101,PHP Magento Developer
1102,PHP Back-end Developer
1103,Front-end Developer
1104,QA Automation Engineer
1105,Business Intelligence Analyst
1106,Fullstack Developer
1107,Fullstack Developer
1108,Regular/ Senior Project Manager
1109,Senior iOS Developer
1110,iOS Developer
1111,Agile Coach
1112,QA Automation Engineer II
1113,Power Platform Developer
1114,Workday Analyst
1115,Frontend Developer
1116,iOS Developer
1117,Ruby on Rails Developer
1118,Android Developer
1119,iOS Developer
1120,iOS Developer
1121,"Software Eng C/C++, wireless protocols"
1122,IT SYSTEM ADMINISTRATOR
1123,Quality Assurance Engineer
1124,Test Automation Engineer
1125,Line Manager
1126,Scrum Master
1127,Product manager
1128,Test Automation Engineer
1129,Head of Project Management
1130,Specjalista ds. ciągłości działania
1131,Senior Automation Engineer
1132,Full Stack Developer
1133,Full Stack Developer
1134,Full Stack Developer
1135,Mid Angular Developer
1136,QA Automation Engineer (Mobile)
1137,Agile Project Manager
1138,UI Designer
1139,Frontend Developer (VUE.JS)
1140,Specjalista ds. bezpieczeństwa IT
1141,Specjalista ds. bezpieczeństwa IT
1142,Product Owner
1143,UX Researcher
1144,"Software Eng C/C++, wireless protocols"
1145,Scrum Master
1146,React Native Developer
1147,Regular/Senior UI Designer
1148,Unity Engine Technical Artist
1149,AR Unity Developer
1150,Linux System Administrator / SysOps
1151,Linux System Administrator / SysOps
1152,Linux System Administrator / SysOps
1153,Flutter Developer
1154,Mobile Developer
1155,Unreal Technical Artist
1156,Product Trainer / Writer
1157,Tester Automatyzujący
1158,Senior Android Developer
1159,QA Engineer
1160,Frontend Developer_ka
1161,Frontend Developer (i coś więcej)
1162,Product Administrator
1163,Back-End Developer
1164,React Native Developer
1165,Android Developer
1166,React Native Developer
1167,Android Developer
1168,PHP Laravel Developer
1169,React Frontend Developer
1170,Back-End Developer
1171,.Net Developer
1172,PHP Developer
1173,QA Automation Engineer I
1174,Test Engineer
1175,Mid PHP Developer
1176,DevOps
1177,Automation Engineer
1178,Frontend Developer
1179,Analityk Biznesowo-Systemowy
1180,PHP Developer_ka
1181,Początkujący Angular Developer
1182,Web Games Developer
1183,VFX Artist
1184,Software Developer
1185,UX/UI Designer
1186,TEST AUTOMATION ENGINEER
1187,UX/UI Designer
1188,Manual QA Specialist
1189,QA Engineer
1190,Frontend Developer do Design System
1191,Frontend Developer
1192,Junior Java Developer
1193,Administrator sieci
1194,Junior Android Developer
1195,Junior Fullstack Developer (JavaScript+Node.js)
1196,Junior PHP Developer
1197,Test Engineer
1198,Junior Salesforce Developer
1199,Junior React Developer
1200,Junior PHP Developer
1201,Specjalista ds. wdrożeń systemów IT
1202,Junior .NET Developer
1203,Back-End Developer
1204,Junior Project Manager
1205,Junior Data Analyst
1206,Junior PHP Developer_ka
1207,Administrator
1208,IT Support Specialist
1209,Junior Flutter Developer
1210,Junior Vue.js Developer
1211,Software QA Specialist
1212,Junior Software Developer
1213,Junior Software Developer
1214,Junior Fullstack Developer
1215,Junior Software Engineer
1216,Junior Software Developer
1217,Junior Software Developer
1218,Junior Software Developer
1219,Junior Software Developer
1220,Junior Software Developer
1221,Junior Software Developer
1222,Software Engineer with AWS
1223,Specjalista ds. systemów IT
1224,Tester Manualny
1225,Junior Software Engineer
1226,IT Support Specialist
1227,Junior Software Developer
1228,Junior Application Engineer
1229,Junior Python Developer
1230,Junior UX/UI Designer
1231,Junior DevOps Engineer
1232,Software Tester (junior/middle)
1233,Młodszy Specjalista ds. IT
1234,IT Support Specialist
1235,Junior Software Engineer
1236,Junior PHP Developer
1237,Junior Software Tester
1238,Junior Software Tester
1239,Junior JavaScript Developer
1240,Junior Software Engineer
1241,Junior Software Developer
1242,Konsultant Helpdesk
1243,Konsultant Helpdesk
1244,Młodszy Specjalista ds. IT
1245,Full Stack Engineer
1246,Blockchain Engineer
1247,Blockchain Engineer
1248,Software Engineer: Academic Innovation
1249,Full Stack Engineer
1250,Product Designer
1251,Frontend Engineer
1252,Lead Full Stack Engineer
1253,Senior Backend Engineer (Java/Kotlin)
1254,AEM Tech Lead
1255,DevOps Engineer
1256,Java Full Stack Developer
1257,Java Full Stack Developer
1258,Java Full Stack Developer
1259,Head of Java Unit
1260,Fullstack Javascript Developer
1261,Support Engineer
1262,React Native Developer
1263,Senior Backend Engineers
1264,Senior Frontend Engineer
1265,Senior Ruby Engineer - Remote (EU)
1266,Senior Full Stack Engineer (Remote)
1267,Software Engineer (Python)
1268,Software Engineer (Python)
1269,Java Software Engineer
1270,Web Backend Developer (Go)
1271,Senior .NET Software Engineer
1272,Senior .NET Software Engineer
1273,Senior DevOps Engineer
1274,JS Software Engineer (React)
1275,Java Software Engineer
1276,JS Software Engineer (React)
1277,Java Software Engineer
1278,DevOps Engineer
1279,QA Automation Engineer
1280,Android Software Developer
1281,Software Developer
1282,Software Developer
1283,Full Stack Developer (Angular/NodeJS)
1284,Tech Lead (Customer Success team)
1285,Senior DevOps Engineer
1286,Senior DevOps Engineer
1287,Senior Fullstack .NET Developer
1288,Embedded Software Developer
1289,Embedded Software Developer
1290,Support Engineer
1291,Game Developer
1292,Game Developer
1293,Backend Developer (Java)
1294,🔥React Native Engineer
1295,Mid/Senior Product Owner
1296,Senior Frontend Developer (React)
1297,Live Casino Studio Project Manager
1298,Live Casino Studio Project Manager
1299,🔥Senior .Net Developer (.NET+AWS)
1300,UI Software Developer
1301,General QA
1302,General QA
1303,Senior Web Application Tester
1304,Senior Web Application Tester
1305,QA Engineer (C#)
1306,.Net Software Developer
1307,QA Automation Engineer
1308,QA Automation Engineer
1309,Fullstack .NET Developer
1310,IT Systems Administrator
1311,Web Application Tester
1312,Technical Support Engineer
1313,Project Manager
1314,Administrator systemów IT
1315,React Developer
1316,Frontend Developer
1317,Analityk danych
1318,Tester automatyzujący
1319,Administrator IT
1320,Backend Java Developer
1321,Senior ServiceDesk Technician
1322,Senior ServiceDesk Technician
1323,Junior Java Developer
1324,Junior PHP Developer
1325,IT Support Specialist
1326,Studio Interior Designer and 3D Artist
1327,Studio Interior Designer and 3D Artist
1328,Gaming Equipment Technician
1329,Gaming Equipment Technician
1330,Linux System Administrator
1331,LINUX SYSTEM ADMINISTRATOR
1332,LINUX SYSTEM ADMINISTRATOR
1333,Senior Android Developer
1334,Data Analyst (They/She/He)
1335,Senior Scala Developer
1336,Rust Developer
1337,Mid/Senior Ruby on Rails Developer
1338,Mid/Senior React + TypeScript Developer
1339,Backend Developer(ka)
1340,Agile Project Manager (They/She/He)
1341,Senior QA Automation Engineer
1342,QA Engineer(ka)
1343,Junior IT Administrator
1344,Angular Developer (Prowly)(They/She/He)
1345,Angular Developer (Prowly)(They/She/He)
1346,Junior Backend Developer(ka)
1347,Junior Product Designer
1348,Senior Fullstack Software Developer Odoo
1349,Senior Fullstack Software Developer Odoo
1350,Senior Ruby Engineer
1351,Remote Senior DevOps SRE Engineer (Ruby)
1352,Senior Scala Developer
1353,Frontend Tech Lead
1354,Senior iOS Developer
1355,Blockchain Rust Developer
1356,Senior iOS Developer
1357,Blockchain Rust Developer
1358,Senior Backend Developer
1359,Senior Android Developer
1360,Senior Android Developer
1361,Quality Assurance Engineer (REMOTE)
1362,Programista PHP
1363,React Mid Developer
1364,Mid React Developer
1365,Senior Front-End Developer (Vue.js)
1366,Magento 2 Developer (Senior)
1367,Senior Frontend Developer (Vue.js)
1368,Magento 2 Developer (Senior)
1369,Frontend Developer (Angular)
1370,Programista Java (Mid)
1371,Programista Java
1372,Programista Java
1373,Programista Java (Mid)
1374,Programista Java
1375,Frontend Developer (Vue.js)
1376,Front-End Developer (Vue.js)
1377,Product Designer
1378,Product Designer
1379,Programista .NET (Mid)
1380,Frontend Developer (Angular)
1381,Programista .NET (Mid)
1382,Programista .NET
1383,Magento 2 Developer (Mid)
1384,Magento 2 Developer (Mid)
1385,IT Specialist
1386,Software Quality Assurance - QA
1387,Ninja React Developer
1388,Junior Project Manager
1389,Junior Project Manager
1390,Senior Product Manager
1391,Head of Delivery & Support
1392,DevOps Engineer (GCP)
1393,Lead Back End Nodejs Developer
1394,Lead Front End Developer
1395,Lead Front End Developer
1396,Java Tech Lead
1397,Head of Product Design
1398,Production Support Service Manager
1399,SRE Lead
1400,SRE Lead
1401,Senior Developer .NET
1402,Senior NLP Data Scientist
1403,Senior Frontend Developer
1404,Senior Frontend Developer
1405,Senior QA Automation Engineer
1406,Site Reliability Engineer (SRE)
1407,Site Reliability Engineer (SRE)
1408,Site Reliability Engineer (SRE)
1409,NLP Data Scientist
1410,ML Python Developer
1411,Mid/Senior Python Developer
1412,ML Python Developer
1413,Senior .NET Developer
1414,Java Developer
1415,Senior Frontend Developer
1416,Senior Magento 2 Developer
1417,Java Developer + Angular (Regular)
1418,Administrator Sieci Telekomunikacyjnych
1419,DevOps Engineer
1420,Frontend Developer
1421,Frontend Developer
1422,Frontend Developer
1423,Python Developer (future Data Scientist)
1424,DevOps Engineer
1425,DevOps Engineer
1426,Product Manager
1427,Magento 1 Developer
1428,Wordpress Developer
1429,PHP Laravel Developer
1430,PHP Laravel Developer
1431,Python Developer for Data Science / NLP
1432,Fullstack PHP Developer
1433,Full Stack Developer
1434,Python Developer
1435,Front-End Developer
1436,Quality Assurance Specialist
1437,Python Developer for Data Science / NLP
1438,IT Recruiter
1439,PHP Laravel Developer
1440,Help Desk / Service Desk Specialist
1441,Help Desk / Service Desk Specialist
1442,Młodszy Programista PHP
1443,Software Tester
1444,Junior Python ML Developer
1445,Junior Frontend Developer
1446,Junior DevOps Engineer
1447,Młodszy Programista .NET
1448,Junior QA Specialist
1449,Junior Tester
1450,Specjalista Helpdesk
1451,IT Administrator
1452,IT Administrator
1453,IT Administrator
1454,Technical Support Engineer
1455,Inżynier Systemowy Linux
1456,Information Compliance Officer
1457,Specjalista ds. przetwarzania danych
1458,IT Support Specialist (1st line) (MID)
1459,Praktyki IT - programista Java
1460,Software (Golang) Team Leader
1461,Back End (Golang) Team Leader
1462,Head of Software Development
1463,Software (C++) Team Leader
1464,Software (C++) Team Leader
1465,Software Development Manager
1466,Software Development Manager - Data
1467,Software Development Manager - Frontend
1468,Lead Product Manager
1469,"Remote FullStack Developer (C#, .Net)"
1470,Software Development Engineer Forecast
1471,Software Development Engineer - Frontend
1472,Software Development Engineer III – Java
1473,Security Engineer III
1474,Software Development Engineer III - Data (Fulfillment)
1475,Software Development Engineer - DevOps
1476,Senior iOS Developer
1477,Senior iOS Developer
1478,Payment Switch Developer
1479,.NET Developer
1480,Senior Frontend Developer (Node/remote)
1481,Senior Java Developer (remote)
1482,Senior .NET Developer (remote)
1483,System / Application Engineer – MES
1484,Front-end Software Engineer (React TL)
1485,eCommerce Web Developer
1486,IT Manager
1487,QA Automation Engineer (remote)
1488,Remote DevOps Engineer (GCP/Python)
1489,Remote DevOps Engineer (AWS/Python)
1490,Azure Architect and Administrator
1491,Software Development Engineer II - Frontend
1492,Technical Programme Manager
1493,Software Development Engineer II - Data (Fulfillment)
1494,Product Manager
1495,DevOps Engineer
1496,DevOps Engineer
1497,Senior UX/UI Designer
1498,React Native Developer
1499,Product Manager
1500,Software Development Engineer II - Java
1501,Remote Android Developer (greenfield)
1502,C# Software Engineer
1503,Remote iOS Developer (mid)
1504,Remote ReactJS Developer (mid)
1505,Senior .NET Software Engineer
1506,Business Analyst/Project Manager
1507,Business Analyst/Project Manager
1508,Junior Technical Product Owner
1509,Junior .NET Software Engineer
1510,Senior Embedded Developer
1511,PHP Software Engineer
1512,Senior Android Engineer
1513,Senior Android Engineer
1514,Service Continuity Manager
1515,Remote Junior DevOps
1516,System Administrator
1517,Technical Support Engineer
1518,Product Designer
1519,Senior UX Designer
1520,Senior Product Designer
1521,Support Manager
1522,Software Dev Engineer - Test Automation
1523,IT Administrator
1524,Front-end Software Engineer (React)
1525,IT Operations Spec./2nd Line of Support
1526,Business Analyst
1527,Mobile Developer (mid)
1528,Junior Infrastructure Engineer
1529,SysOPS / DevOPS
1530,Technical Support Specialist
1531,Technical Support Specialist
1532,IT Administrator
1533,Client Engagement Manager
1534,Junior Client Engagement Manager
1535,Software Tester (Automation)
1536,Software Tester (Automation)
1537,QA Engineer
1538,QA Engineer
1539,Tester manualny
1540,IT Service Desk Specialist
1541,Junior Customer Support IT with German
1542,Junior JavaScript ServiceNow Developer
1543,Junior JavaScript ServiceNow Developer
1544,Project Manager IT
1545,Project Manager IT
1546,Power BI Specialist
1547,Programista FullStack
1548,Programista FullStack
1549,Software Engineer - React Native
1550,Software Engineer - Frontend
1551,Software Engineer - Frontend
1552,IT Solution Architect
1553,Mid&Senior Magento Developer
1554,Senior Front-end Developer
1555,Senior Back-end Developer
1556,Senior PHP (Magento) Developer
1557,Senior Front-end Developer
1558,Front-end Developer
1559,Python Developer
1560,NLP Engineer
1561,PHP Back-end Developer
1562,Front-end Developer
1563,PHP Magento Developer
1564,Product Analyst
1565,Mobile App Analyst
1566,Senior Web Developer AEM (Team Lead)
1567,Senior DevOps Engineer
1568,Cloud Solution/Data Engineer
1569,Cloud (Azure) Data Engineer
1570,Cloud (Azure) Developer
1571,Senior Azure Solution Dev (Data Science)
1572,Senior Azure Solution Designer&Developer
1573,Application Developer (Full Stack)
1574,Junior Software Engineer
1575,Head of Product Management
1576,"Senior Software Engineer, Back-End"
1577,Remote Business / System Analyst
1578,DevOps Engineer (AWS)
1579,Senior Front-end Engineer (Angular)
1580,Full Stack WordPress Developer (m/f/d)
1581,WordPress BlockEditor Front-end Developer (m/f/d) - Remote
1582,WordPress BlockEditor Front-end Developer (m/f/d) - Remote
1583,PHP Developer (m/f/d) - Remote
1584,"QA Automation (Python, IoT)"
1585,"QA Automation (Python, IoT)"
1586,Fullstack Developer
1587,Senior Java Developer
1588,Software Quality Engineer (QA)
1589,Software Quality Engineer (QA)
1590,Front-end Engineer (Angular)
1591,PHP Developer
1592,Product designer
1593,Junior SQL Administrator
1594,Junior Full Stack Developer
1595,Java Developer
1596,Junior Bioinformatician
1597,Senior Cloud Security Engineer
1598,Senior Software Engineer
1599,Senior Cloud Security Engineer
1600,Senior Software Engineer
1601,Senior Software Engineer
1602,Senior Cloud Security Engineer
1603,Senior Cloud Security Engineer
1604,Senior Cloud Security Engineer
1605,Senior Software Engineer
1606,Remote Senior PHP Developer
1607,Remote Senior PHP Developer
1608,Remote Senior PHP Developer
1609,Remote Senior PHP Developer
1610,PHP Developer
1611,Remote Senior Frontend Developer
1612,Remote Atlassian Administrator
1613,Remote Frontend Developer
1614,Remote Frontend Developer
1615,Remote Python Test Automation Engineer
1616,Remote QA Engineer / Software Tester
1617,Remote QA Engineer / Software Tester
1618,Remote JavaScript/WordPress Developer
1619,WordPress DeveloperRemote JavaScript/WordPress Developer
1620,Remote JavaScript/WordPress Developer
1621,🎮 C++ Game Programmer
1622,Java Tech Lead
1623,Manager - Software Engineering
1624,Hybrid Fullstack Developer
1625,Technical Lead Power BI
1626,GCP Data Engineer
1627,AI Researcher/Data Scientist
1628,Hybrid Senior Java Developer
1629,Expert Azure Architect
1630,DevOps Engineer
1631,Technical Product Manager
1632,Senior Engineer Manager
1633,Enterprise Architect
1634,Golang Developer
1635,REMOTE Azure Data Engineer
1636,Inżynier / Administrator LIFERAY
1637,DevOps AWS Engineer
1638,Tableau Developer
1639,Senior Java Developer
1640,Engineering Manager
1641,Architekt rozwiązań IT
1642,Architekt rozwiązań IT (ERP Egeria)
1643,Starszy programista Java/Spring - ERP
1644,Starszy programista Angular - ERP
1645,Qlik Developer
1646,Information Security Risk Manager
1647,C Embedded Developer
1648,Regular & Senior PHP Developer
1649,Tableau Business Analyst
1650,Starszy Programista Fullstack
1651,Starszy Programista Java
1652,Senior Java Developer
1653,Java / Kotlin Developer
1654,Mid/Senior JavaScript Developer
1655,Senior .Net Developer
1656,.Net Developer
1657,Mid/Senior .Net Developer
1658,Power BI Developer
1659,Programista WebMethods
1660,IT Business Analyst
1661,Data Analyst
1662,Google Ads Expert
1663,Senior DevOps Engineer
1664,Qlik Developer
1665,Senior Ruby Engineer
1666,Remote Automotive Software Engineer
1667,C/C++ Engineer
1668,DevOps Engineer
1669,SAP BI Support Consultant
1670,SAP SD + PS Functional Consultant
1671,Starszy Programista ETL
1672,Architekt IT
1673,Architekt IT
1674,Senior Front-End Developer
1675,Starszy Programista Xamarin
1676,Remote Java Developer
1677,Senior Android Developer
1678,Programista Fullstack
1679,Programista Front-End
1680,Architekt CHD (pod hurtownie danych)
1681,Android Developer - Senior/Mid
1682,DevOps Engineer - Senior/Mid
1683,Inżynier Jakości Oprogramowania (QA)
1684,Programista Java (ERP)
1685,Programista Frontend - Angular (ERP)
1686,Game Developer: Frontend JavaScript
1687,Starszy Programista BI
1688,Remote Automotive Software Engineer
1689,Remote Automotive Software Engineer
1690,React Developer with German
1691,Ruby Developer
1692,Ruby Developer
1693,Ruby Developer
1694,QA Team Lead
1695,Fullstack .NET Developer
1696,QA Automation Engineer (Java/JavaScript)
1697,Programista BI
1698,Junior Cyber Threat Analyst
1699,Fullstack .NET Developer
1700,Java Developer
1701,SQL Database Administrator
1702,DevOps Engineer
1703,Scrum Master
1704,UI Designer – Mid / Regular
1705,Product Designer (UX/UI) – Mid / Regular
1706,Android Developer
1707,Product Designer (UX/UI) - Mid/Regular
1708,Android Developer
1709,Front-end developer
1710,Programista Embedded
1711,System Administrator
1712,Programista BI
1713,Programista Xamarin
1714,Mid/Senior JavaScript Developer
1715,Mid/Senior JavaScript Developer
1716,Mid/Senior JavaScript Developer
1717,Macro Strategist Support Engineer
1718,Junior NOC Engineer
1719,Support Monitoring Specialist
1720,Business Analyst
1721,Technical Writer
1722,Analityk Biznesowy
1723,Analityk Systemowy (Hurtownia Danych)
1724,Product Owner
1725,Programista Front-End
1726,Programista Java
1727,Programista PL/SQL
1728,Programista .NET
1729,Front-end Developer
1730,Front-end Developer
1731,Front-end Developer
1732,Junior Java Developer
1733,Młodszy Programista SOA/BizTalk
1734,Administrator IT ds. Bezpieczeństwa
1735,Android Developer
1736,UI Designer
1737,Analityk danych
1738,Junior Fullstack PHP Developer
1739,Junior Business Analyst
1740,Graphic and Animation Designer
1741,Frontend Developer
1742,Specjalista ds. Kontroli Zmian i Wdrożeń
1743,Business Analyst
1744,Technical Writer - Senior/Mid
1745,Content and Social Media Specialist
1746,IT Support Specialist with German
1747,.NET Developer
1748,.NET Developer
1749,.NET Developer
1750,Android Developer - Junior
1751,Junior Android Developer
1752,Junior Front-end developer
1753,Android Developer
1754,Programista Embedded
1755,"Product Support Expert (PL, ENG and GER)"
1756,"Product Support Expert (PL, ENG and SPA)"
1757,IT Support Specialist with French
1758,1st Line Support with French
1759,Tester IT
1760,Service Delivery Coordinator
1761,IT Support Specialist with Italian
1762,IT Support with Czech
1763,IT Support with Slovak
1764,IT Support with Slovenian
1765,1st Line Support with Italian
1766,Junior Frontend Developer (Angular)
1767,Junior Frontend Developer
1768,Spec. ds Wsparcia Procesów Wew. IT
1769,Spec. ds. Wsparcia Procesów Wewnętrznych
1770,Junior Front-end Developer
1771,Product Designer (UI/UX)
1772,Back End Engineer | Operations
1773,Android Engineer
1774,iOS Engineer
1775,Front End Engineer | Demand
1776,Incident Manager
1777,Microsoft Platform Specialist
1778,DevOps Engineer (mid+/senior)
1779,Front-end Developer
1780,Angular Developer
1781,Python Developer
1782,Junior/Mid UX&UI Designer
1783,Junior/Mid UX&UI Designer
1784,Senior Java Developer
1785,Mid Python Developer (Future Fullstack)
1786,Mid Angular Developer (Future Fullstack)
1787,IT Manager
1788,Programista PL/SQL
1789,Programista Java
1790,Mid/Senior QA
1791,Remote iOS Developer
1792,Remote Mid/Senior Frontend Developer
1793,Mid/Senior Java Developer
1794,Java/JEE Programmer
1795,CI/CD Analyst
1796,Regular/Senior Embedded Developer
1797,Senior Python Developer
1798,Quality Assurance Engineer
1799,Remote Regular/Senior Android Developer
1800,Remote Regular/Senior iOS Developer
1801,Senior Software C++ Engineer
1802,Senior Software C++ Engineer
1803,Senior IT Help Desk Specialist
1804,Senior IT Help Desk Specialist
1805,Senior IT Help Desk Specialist
1806,Remote Cyber Security Engineer
1807,Quality Assurance Engineer
1808,Manual QA / Senior Manual QA
1809,Product Owner
1810,Line Manager
1811,Junior Front-end Developer
1812,Junior Angular Developer
1813,Junior Python Developer
1814,UX Researcher
1815,UX/UI Designer
1816,System Specialist
1817,Software C++ Engineer
1818,Software C++ Engineer
1819,Tester Manualny
1820,Junior Cloud Specialist
1821,Junior Cloud Specialist
1822,Junior UX Researcher
1823,Junior Java Developer
1824,Junior Software Developer
1825,Junior Software Engineer
1826,Junior C++ Engineer
1827,Helpdesk Technician
1828,Spec. ds. Edycji Stron Internetowych SEO
1829,Młodszy Specjalista ds. SEO
1830,Technical Program Manager – Ad Intel
1831,Technical Program Manager – Ad Intel
1832,Technical Program Manager–Ad Intel
1833,Technical Program Manager–Ad Intel
1834,(Senior) Full-Stack Software Engineer
1835,(Senior) Ruby on Rails Engineer
1836,(Senior) Front End Engineer/ 100% REMOTE
1837,Senior Data Platforms Developer / REMOTE
1838,(Senior) Ruby on Rails Engineer
1839,(Senior) Front End Engineer/ 100% REMOTE
1840,(Senior) Full-Stack Software Engineer
1841,Technical Program Manager
1842,Women in Tech - Leadership Munich/Remote
1843,"Frontend Tech Lead (Typescript, React)"
1844,Backend Tech Lead (Javascript/ Python)
1845,"Frontend Tech Lead (Typescript, React)"
1846,Backend Tech Lead (Javascript/ Python)
1847,Women Leadership in Tech
1848,Tech Lead - Engineering
1849,"Tech Lead (Python, AWS) (f/x/m)"
1850,"Tech Lead (Typescript, React) (f/x/m)"
1851,Technical Writer
1852,Senior React Native Engineer
1853,Senior Back End Engr
1854,Senior Backend Engineer (NodeJS)
1855,"Senior Data Engineer (Python, AWS)"
1856,"Senior Frontend Engineer (ReactJS, TypeScript)"
1857,Data Engineer
1858,Fronend Engineering
1859,Sr Backend Engineer (Python/TypeScript)
1860,Sr Backend Engineer (Python/ TypeScript)
1861,Senior Backend Engineer (NodeJS)
1862,Senior Frontend Engineer - Munich/Remote
1863,FullStack Software Engineer (Ruby&React)
1864,Senior Back End Engineer (100% Remote)
1865,DevOps Engineer (CI/CD)
1866,(Senior) Full-Stack Software Engineer
1867,(Senior) Ruby on Rails Engineer
1868,(Senior) Front End Engineer/ 100% REMOTE
1869,Senior Back End Engineer
1870,(Senior) Full-Stack Software Engineer
1871,(Senior) Ruby on Rails Engineer
1872,(Senior) Front End Engineer/ 100% REMOTE
1873,Senior Back End Engineer
1874,Senior Ruby Engineer (100% Remote)
1875,Backend Engineer - Node.Js
1876,Women in Tech
1877,Women in Tech all levels - Munich/Remote
1878,Dev Infrastructure & Tooling Engineer
1879,Dev Infrastructure & Tooling Engineer
1880,Software Engineer in Test (SDET)
1881,Senior Java Developer
1882,Fullstack Software Engineer
1883,Programista Xamarin
1884,Programista Fullstack
1885,Programista BI
1886,Starszy Administrator DWH/BI
1887,System Engineer
1888,Quality Assurance Engineer
1889,Analityk Systemowy / Aplikacyjny
1890,Programista Baz Danych
1891,Talent Acquisition Specialist
1892,IT Engineer - Tech Support​
1893,IT Help Desk Associate
1894,IT Help Desk Associate
1895,Agile Delivery Lead with German
1896,M365 Automation Specialist
1897,"Staff Software Engineer, Monetisation"
1898,Senior Android Software Engineer
1899,Senior Software Engineer - JS&PHP
1900,Test Automation Engineer
1901,Software Engineer (d/f/m)
1902,Software Engineer (d/f/m)
1903,Angular Front End Developer
1904,Backend Developer (Golang)
1905,QA Engineer
1906,QA Engineer
1907,Junior React Native Developer
1908,Młodszy Programista Java
1909,App Developer - In-Vehicle tech
1910,Python Developer
1911,Email Developer
1912,DevOps
1913,Java/Blockchain Developer
1914,Java/Blockchain Developer
1915,FrontEnd Developer (Web)
1916,FrontEnd Developer (Web)
1917,FrFrontEnd Developer (Web)
1918,Developer Programmer
1919,Remote Senior Mobile Developer (Android/iOS)
1920,Senior Developer (Angular/ React)
1921,Remote Senior Java Backend Developer
1922,Senior Back-end JAVA Developer
1923,Architekt rozwiązań
1924,Web Developer
1925,PHP Backend Developer
1926,Starszy Projektant UX/UI
1927,"FullStack Developer (Angular, PHP)"
1928,"FullStack Developer (Angular, PHP)"
1929,Senior System Administrator
1930,Atlassian System Administrator
1931,Remote Mid Mobile Developer (Android/iOS)
1932,Mid Developer (Angular/ React)
1933,Remote Mid Java Backend Developer
1934,Starszy Analityk Biznesowo - Systemowy
1935,QA Automation Engineer
1936,Atlassian System Administrator
1937,Release Manager
1938,IT Service Desk System Administrator
1939,Administrator Systemów Windows
1940,Analityk Biznesowo – Systemowy
1941,UX/UI Designer
1942,UX/UI Designer - Mobile
1943,UX/UI Designer (Mobile)
1944,Programista C#
1945,Python Machine Learning Developer
1946,Python Developer
1947,Senior Java Developer
1948,Kierownik Techniczny
1949,Junior Java Developer
1950,Junior Java Developer
1951,Software Developer Internship
1952,Graduate FPGA Developer
1953,"Senior Data Scientist, Marketing"
1954,Backend Software Engineer
1955,Android Software Engineer
1956,Team Leader (.NET) - Allegro Pay
1957,Team Leader (.NET)-Allegro Pay
1958,Team Leader (Mobile) - Allegro Smart
1959,Team Leader (.NET)-Allegro Pay
1960,Team Leader (Mobile) - Allegro Smart
1961,Team Leader (.NET)-Allegro Pay
1962,Team Leader (Java/Kotlin)
1963,Team Leader (Java/Kotlin)
1964,.Net Developer
1965,Software Engineer (.NET) - Allegro Pay
1966,Senior DevOps Engineer
1967,Senior Software Engineer (Java/Kotlin)
1968,Senior Software Engineer (Java/Kotlin)
1969,Mobile Software Engineer (Android)
1970,Senior Cloud Engineer-DevOps
1971,Senior Data Engineer ( Data Science Hub)
1972,Senior Data Engineer - Advertising
1973,Senior Software Engineer (Java/Kotlin)
1974,Senior Software Engineer - Python (PTO)
1975,Senior Data Engineer - eCommerce/CDP
1976,Senior Big Data Engineer
1977,Senior Software Engineer (Java/Kotlin)
1978,Senior Software Engineer - Python (PTO)
1979,Senior Big Data Engineer
1980,Senior Data Engineer - eCommerce/CDP
1981,Senior Data Engineer (.NET)-Allegro Pay
1982,Senior Software Engineer (Scala)
1983,Senior Software Engineer (.NET)
1984,Senior Data Engineer (Data Science Hub)
1985,Senior Data Engineer (Data Science Hub)
1986,Senior Software Engineer (.NET)
1987,Senior Data Engineer (.NET)- Allegro Pay
