Title,City,Country_code,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_hire_Ukrainians,Company_size_from,Company_size_to,salary_from_permanent,salary_to_permanent,salary_currency_permanent,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Senior/Principal PHP Developer,Gdańsk,PL,php,remote,senior,2022-04-25T07:29:00.000Z,TRUE,TRUE,FALSE,800,0,10250,19300,pln,0,OOP,5,Wzorce Projektowe,5,PHP 5/7,5
Senior/Principal PHP Developer,Wrocław,PL,php,remote,senior,2022-09-27T09:45:00.000Z,TRUE,TRUE,FALSE,1000,0,10250,19300,pln,0,OOP,5,Wzorce Projektowe,5,PHP 5/7,5
Data Scientist,Warszawa,PL,data,remote,senior,2022-03-10T13:00:00.000Z,TRUE,TRUE,,350,0,10300,16000,pln,0,AWS,3,SQL,3,Python,3
Front-end Developer,Warszawa,PL,javascript,remote,senior,2022-04-06T18:00:20.079Z,TRUE,TRUE,TRUE,300,0,10300,15800,pln,0,Angular,1,CSS,3,HTML,3
Backend .Net Developer,Warszawa,PL,net,remote,mid,2022-07-05T07:59:00.000Z,TRUE,TRUE,TRUE,15,20,10300,17200,pln,0,Git,3,REST API,3,.NET Core,4
Backend .Net Developer,Gliwice,PL,net,remote,mid,2022-04-25T11:36:00.000Z,TRUE,TRUE,FALSE,15,20,10300,17200,pln,0,Git,3,REST API,3,.NET Core,4
Backend Developer/Architect,Gliwice,PL,architecture,remote,mid,2022-04-14T13:00:24.200Z,TRUE,TRUE,FALSE,16,0,10300,18000,pln,0,C#,4,Design Patterns,4,.Net,4
Web Developer,Warszawa,PL,javascript,remote,mid,2022-06-23T10:50:00.000Z,TRUE,TRUE,FALSE,60,0,10300,12450,pln,0,CSS,3,CMS,4,English,4
Senior Java Developer,Poznań,PL,java,remote,senior,2022-04-21T09:00:21.735Z,TRUE,TRUE,TRUE,20000,0,10300,12500,pln,0,JSF,3,testing Java EE applications,4,Java,5
Software Engineer,Warszawa,PL,java,remote,mid,2022-07-28T10:14:00.000Z,TRUE,TRUE,TRUE,8000,0,10333,15500,pln,0,Distributed systems,2,Microservices,2,AWS,2
Mid DevOps Engineer,Wrocław,PL,devops,remote,mid,2022-10-02T07:00:14.630Z,TRUE,TRUE,FALSE,30,50,10375,20750,pln,0,Kubernetes,4,OpenShift,4,unknown,0
Dart/Flutter разработчик,Singapore,SG,other,remote,mid,2022-05-17T18:27:44.902Z,TRUE,TRUE,TRUE,30,0,10383.33173,13543.47617,usd,0.2215088625,WebRTC,3,GraphQL,3,Flutter,4
Specjalista Mid DevOps,Kraków,PL,devops,remote,mid,2022-03-06T10:00:18.578Z,TRUE,TRUE,,500,0,10400,13300,pln,0,Ansible,3,Jenkins,3,DevOps,4
PHP Developer (Magento 1 Project),Wrocław,PL,php,remote,mid,2022-08-01T12:00:13.655Z,TRUE,TRUE,FALSE,300,0,10400,17400,pln,0,MySQL,3,SQL,3,PHP,3
Business Analyst,Kraków,PL,analytics,remote,mid,2022-11-13T16:00:10.288Z,TRUE,TRUE,TRUE,200,0,10400,13200,pln,0,Business Analysis,3,unknown,0,unknown,0
Magento Developer (Backend),Łódź,PL,php,remote,mid,2022-11-10T00:00:09.245Z,TRUE,TRUE,FALSE,10,23,10400,16800,pln,0,Magento,3,Magento 2,4,unknown,0
Mid/Senior Ruby on Rails Developer,Warszawa,PL,ruby,remote,mid,2022-08-01T12:00:13.655Z,TRUE,TRUE,TRUE,60,100,10400,20750,pln,0,Ruby on Rails,3,Ruby,3,unknown,0
Mid/Senior React + TypeScript Developer,Warszawa,PL,javascript,remote,mid,2022-07-28T13:00:09.504Z,TRUE,TRUE,TRUE,60,100,10400,20750,pln,0,JavaScript,3,TypeScript,3,React,3
.Net Fullstack Developer,Gdańsk,PL,net,remote,mid,2022-04-19T10:39:00.000Z,TRUE,TRUE,TRUE,10,0,10400,16800,pln,0,HTML5,3,ASP.NET Core,3,C#,4
Frontend Developer,Gdańsk,PL,javascript,remote,mid,2022-03-31T12:00:32.162Z,TRUE,TRUE,TRUE,10,0,10400,16000,pln,0,HTML,3,TypeScript,3,Angular,3
IT Administrator,Gliwice,PL,admin,partly_remote,senior,2022-03-24T07:00:24.627Z,TRUE,FALSE,,900,0,10400,16200,pln,0,Office 365,4,Bash,4,Powershell,4
Python Cloud (AWS) Developer,Wrocław,PL,python,remote,mid,2022-04-26T11:00:23.516Z,TRUE,TRUE,FALSE,800,0,10400,15300,pln,0,"AWS (ECS, Lambda, DynamoDB, RDS)",3,Boto 3,3,Python 3,4
Python Cloud (AWS) Developer,Rzeszów,PL,python,remote,mid,2022-04-27T11:00:22.766Z,TRUE,TRUE,FALSE,800,0,10400,15300,pln,0,"AWS (ECS, Lambda, DynamoDB, RDS)",3,Boto 3,3,Python 3,4
Software Engineer (Full Stack Developer),Wrocław,PL,net,remote,mid,2022-07-08T12:31:00.000Z,TRUE,TRUE,TRUE,3500,0,10400,20500,pln,0,React,4,Azure,4,.Net,4
UI Software Developer,Kraków,PL,javascript,remote,mid,2022-04-22T19:04:00.000Z,TRUE,TRUE,TRUE,51,200,10447.66723,16738.03354,usd,0.2297163517,Git,3,REST API,3,TypeScript,3
Support Engineer,Kraków,PL,support,partly_remote,mid,2022-04-21T20:21:00.000Z,TRUE,FALSE,TRUE,51,200,10447.66723,18805.80101,usd,0.2297163517,Linux,3,Network Protocols,3,IP networks,4
PHP Developer,Warszawa,PL,php,remote,mid,2022-11-14T12:09:31.648Z,TRUE,TRUE,TRUE,180,0,10450,17400,pln,0,Drupal,3,PHP,3,English,4
Java Developer,Wrocław,PL,java,remote,mid,2022-09-30T12:23:00.000Z,TRUE,TRUE,FALSE,180,0,10450,17400,pln,0,Databases,2,Spring,3,Java,3
Senior .Net Developer,Wrocław,PL,net,remote,senior,2022-07-13T06:49:00.000Z,TRUE,TRUE,TRUE,200,350,10450,20900,pln,0,Azure,4,Cloud,4,.Net,4
.Net Developer,Gdańsk,PL,net,remote,mid,2022-05-24T09:07:00.000Z,TRUE,TRUE,TRUE,200,350,10450,20900,pln,0,Azure,4,Cloud,4,.Net,4
Mid/Senior .Net Developer,Gdańsk,PL,net,remote,mid,2022-04-02T12:00:20.772Z,TRUE,TRUE,TRUE,200,350,10450,20900,pln,0,Azure,4,Cloud,4,.Net,4
Senior Python Developer,Katowice,PL,python,remote,senior,2022-11-12T15:00:09.899Z,TRUE,TRUE,TRUE,3000,0,10450,15000,pln,0,Apache Kafka,1,AWS,2,Python,4
C# Fullstack Developer,Łódź,PL,net,remote,senior,2022-10-28T14:06:00.916Z,TRUE,TRUE,TRUE,3000,0,10450,19300,pln,0,C#,4,.NET Core,4,JavaScript,4
Quality Engineer,Warszawa,PL,testing,remote,mid,2022-04-27T09:57:00.000Z,TRUE,TRUE,TRUE,60,0,10454.85,20909.7,eur,0.2152111221,ReQtest,3,Automated Testing,3,Manual Testing,3
Quality Engineer,Bielsko-Biała,PL,testing,remote,mid,2022-04-27T07:28:00.000Z,TRUE,TRUE,TRUE,60,0,10454.85,20909.7,eur,0.2152111221,ReQtest,3,Automated Testing,3,Manual Testing,3
Java Developer,Warszawa,PL,java,remote,mid,2022-04-26T13:00:17.042Z,FALSE,TRUE,FALSE,180,0,10460,14640,pln,0,AngularJS,2,Angular,2,Java 11,3
Java Developer,Poznań,PL,java,remote,mid,2022-04-27T07:00:18.292Z,FALSE,TRUE,FALSE,180,0,10460,14640,pln,0,AngularJS,2,Angular,2,Java 11,3
Ruby Developer,Gdańsk,PL,ruby,remote,mid,2022-04-26T10:00:21.809Z,TRUE,TRUE,FALSE,200,350,10460,16740,pln,0,MySQL,3,Ruby on Rails,3,Ruby,3
Ruby Developer,Poznań,PL,ruby,remote,mid,2022-04-23T10:00:12.442Z,TRUE,TRUE,FALSE,200,350,10460,16740,pln,0,MySQL,3,Ruby on Rails,3,Ruby,3
Ruby Developer,Wrocław,PL,ruby,remote,mid,2022-07-13T06:50:00.000Z,TRUE,TRUE,FALSE,200,350,10460,16740,pln,0,MySQL,3,Ruby on Rails,3,Ruby,3
Cybersecurity Engineer - Banking,Warszawa,PL,security,remote,mid,2022-11-14T12:30:46.766Z,TRUE,TRUE,FALSE,200,0,10500,15500,pln,0,IT Security Monitoring,3,Linux,3,MS Windows Server,3
Business Analyst/Project Manager,Warszawa,PL,pm,partly_remote,senior,2022-04-27T07:00:18.292Z,TRUE,FALSE,FALSE,100,200,10500,20000,pln,0,Team Management,4,Agile,4,Business Analysis,4
Business Analyst/Project Manager,Kraków,PL,pm,partly_remote,senior,2022-04-26T09:00:26.127Z,TRUE,FALSE,TRUE,100,200,10500,20000,pln,0,Team Management,4,Agile,4,Business Analysis,4
Tester Manualny,Warszawa,PL,testing,remote,mid,2022-04-17T13:00:14.738Z,TRUE,TRUE,TRUE,150,0,10500,12000,pln,0,SQL,3,Git,3,Manual Testing,3
QA Engineer,Białystok,PL,testing,remote,senior,2022-07-14T09:46:00.000Z,TRUE,TRUE,FALSE,50,0,10500,14000,pln,0,Test Case Management,3,Mobile App Testing,4,Manual Testing,4
Product manager,Białystok,PL,pm,remote,mid,2022-05-12T11:50:52.642Z,TRUE,TRUE,TRUE,50,100,10500,15500,pln,0,Product Management,3,IDI,3,Product Discovery,3
Vue.js Developer,Gliwice,PL,javascript,remote,mid,2022-04-15T13:00:14.607Z,TRUE,TRUE,TRUE,50,0,10500,14000,pln,0,Front-End,4,Vue.js,4,unknown,0
Front-end Developer (Angular),Wrocław,PL,testing,remote,senior,2022-04-26T13:00:17.042Z,TRUE,TRUE,TRUE,800,0,10500,17000,pln,0,RxJS,4,TypeScript,4,Angular,4
Mid/Senior Java Developer,Kraków,PL,java,remote,mid,2022-06-29T12:25:00.000Z,TRUE,TRUE,FALSE,50,0,10500,20500,pln,0,Linux,3,Spring,3,Java,3
Java Developer,Kraków,PL,java,remote,mid,2022-04-27T12:00:16.787Z,TRUE,TRUE,TRUE,50,0,10500,17500,pln,0,Linux / Unix,3,Spring,3,Java,4
Fullstack JavaScript Developer,Kraków,PL,javascript,remote,mid,2022-04-20T15:00:12.956Z,TRUE,TRUE,TRUE,50,0,10500,17500,pln,0,Angular,4,TypeScript,4,JavaScript,4
Frontend developer (React),Wrocław,PL,javascript,remote,mid,2022-04-28T07:51:54.871Z,TRUE,TRUE,FALSE,2,10,10500,16500,pln,0,HTML,3,Git,3,English,4
WordPress Developer,Kraków,PL,php,remote,mid,2022-06-10T13:00:14.930Z,TRUE,TRUE,TRUE,10,15,10500,14000,pln,0,WooCommerce,3,PHP,3,WordPress,4
Python Engineer,Warszawa,PL,python,remote,mid,2022-03-29T13:00:12.465Z,TRUE,TRUE,,300,0,10500,18200,pln,0,NoSQL,3,SQL,3,Python,4
PHP Developer,Gdańsk,PL,php,partly_remote,mid,2022-10-03T09:00:12.388Z,FALSE,FALSE,TRUE,15,0,10500,15800,pln,0,OpenStack,3,Linux,3,MySQL,3
Full Stack Developer(.Net),Warszawa,PL,net,remote,mid,2022-07-31T15:00:10.079Z,TRUE,TRUE,FALSE,400,0,10500,14000,pln,0,Entity Framework,3,C#,3,.Net,3
Senior Front-End Developer (Vue.js),Kraków,PL,javascript,remote,senior,2022-04-26T15:00:13.260Z,TRUE,TRUE,TRUE,70,80,10500,16500,pln,0,SASS,4,CSS,4,HTML,4
Magento 2 Developer (Senior),Kraków,PL,php,remote,senior,2022-04-26T15:00:13.260Z,TRUE,TRUE,TRUE,70,80,10500,16500,pln,0,OOP,4,PHP,4,Magento 2,4
Senior Frontend Developer (Vue.js),Rybnik,PL,javascript,remote,senior,2022-04-26T15:00:13.260Z,TRUE,TRUE,TRUE,70,80,10500,16500,pln,0,SASS,4,CSS,4,HTML,4
Magento 2 Developer (Senior),Rybnik,PL,php,remote,senior,2022-04-26T15:00:13.260Z,TRUE,TRUE,TRUE,70,80,10500,16500,pln,0,OOP,4,PHP,4,Magento 2,4
.NET Developer,Gliwice,PL,net,remote,mid,2022-03-21T12:00:18.658Z,TRUE,TRUE,,3500,0,10500,16000,pln,0,Azure,3,EntityFramework,3,.NET Core / .NET 5+,4
Functional Tester,Wrocław,PL,testing,remote,senior,2022-07-30T12:00:13.231Z,TRUE,TRUE,FALSE,150,0,10500,16000,pln,0,English,4,Agile SAFe,4,Quality/Test Engineering,4
"Fullstack Developer (.Net, JS)",Kraków,PL,net,remote,mid,2022-04-23T10:00:12.442Z,TRUE,TRUE,TRUE,25,0,10500,18000,pln,0,C#,3,JavaScript,3,.Net,3
Java Software Engineer/System Architect,Gliwice,PL,java,partly_remote,senior,2022-04-23T14:00:12.559Z,TRUE,FALSE,FALSE,1000,0,10500,16500,pln,0,Angular 2+,4,HTML5,4,Java,5
QA Engineer (Linux),Warszawa,PL,testing,remote,mid,2022-04-27T09:00:20.741Z,FALSE,TRUE,FALSE,100,0,10500,14000,pln,0,SSH,3,SQL,4,Linux,4
Product Support/Training Specialist,Warszawa,PL,support,remote,mid,2022-03-22T10:54:00.000Z,FALSE,TRUE,,100,0,10500,11500,pln,0,E-learning Platforms,2,MS Office,3,CAD,3
.Net Developer,Kraków,PL,net,remote,mid,2022-08-02T11:55:00.000Z,TRUE,TRUE,TRUE,25,0,10500,18000,pln,0,.Net Framework,3,.NET Core,3,.Net,3
.Net Developer,Bielsko-Biała,PL,net,remote,mid,2022-08-02T12:29:00.000Z,TRUE,TRUE,TRUE,25,0,10500,18000,pln,0,.Net Framework,3,.NET Core,3,.Net,3
.NET Core Developer,Gdańsk,PL,net,remote,mid,2022-04-24T12:00:19.292Z,TRUE,TRUE,TRUE,130,0,10500,15500,pln,0,.NET Core,3,ASP.NET Core,3,C#,3
Angular Developer,Gdańsk,PL,javascript,remote,mid,2022-04-24T13:00:14.145Z,TRUE,TRUE,TRUE,130,0,10500,15400,pln,0,Angular 8+,3,CSS,3,HTML,3
.NET Developer,Gdańsk,PL,net,remote,mid,2022-04-19T11:39:00.000Z,TRUE,TRUE,TRUE,130,0,10500,15500,pln,0,C#,3,MS SQL,3,.Net Framework,3
Angular Developer,Gdańsk,PL,javascript,remote,mid,2022-03-28T07:00:20.891Z,TRUE,TRUE,TRUE,130,0,10500,17000,pln,0,Angular 8+,3,CSS,3,HTML,3
iOS Developer,Gdańsk,PL,mobile,remote,mid,2022-03-25T11:00:18.279Z,TRUE,TRUE,,130,0,10500,15500,pln,0,Swift,3,RxSwift,3,iOS,3
React Developer,Gdańsk,PL,javascript,remote,mid,2022-03-07T20:00:15.440Z,TRUE,TRUE,,130,0,10500,18200,pln,0,SASS/CSS,3,TypeScript,3,ReactJS,3
Data Engineer,Warszawa,PL,data,partly_remote,mid,2022-10-03T08:39:00.000Z,FALSE,FALSE,FALSE,800,0,10500,16000,pln,0,RDBMS,3,Data modeling,3,Data architecture,3
Support Engineer,Gdańsk,PL,support,remote,senior,2022-06-08T09:05:00.000Z,TRUE,TRUE,FALSE,40,0,10500,18500,pln,0,SQL,4,Troubleshooting,5,Proactivity,5
Support Engineer,Gdańsk,PL,support,remote,senior,2022-04-20T13:59:00.000Z,TRUE,TRUE,FALSE,40,0,10500,18500,pln,0,SQL,4,Troubleshooting,5,Proactivity,5
Senior Support Engineer,Gdańsk,PL,support,remote,senior,2022-02-26T16:00:12.704Z,TRUE,TRUE,,40,0,10500,18500,pln,0,UNIX/LINUX,3,SQL,4,Troubleshooting,4
Remote Junior Network Security Engineer,Warszawa,PL,security,remote,junior,2022-05-10T07:11:00.000Z,TRUE,TRUE,TRUE,2500,0,10500,14000,pln,0,Firewall,2,Public Cloud,2,Python,2
DevSecOps Engineer,Wrocław,PL,devops,remote,mid,2022-04-06T11:00:21.887Z,TRUE,TRUE,TRUE,3500,0,10500,17500,pln,0,Kubernetes,3,Docker,3,CI/CD Automation,3
IT Systems & Network Specialist (GITS),Jasionka,PL,other,remote,mid,2022-06-20T09:50:47.999Z,TRUE,TRUE,TRUE,1200,0,10500,16500,pln,0,Wlan,5,LAN,5,Networks,5
IT Systems & Network Specialist (DCOS),Jasionka,PL,data,partly_remote,mid,2022-06-20T09:35:00.000Z,TRUE,FALSE,TRUE,1200,0,10500,16500,pln,0,Google Cloud Platform,3,Windows Server,5,Dell,5
IT Business Analyst - Manufacturing,Jasionka,PL,analytics,partly_remote,mid,2022-06-15T11:09:22.764Z,TRUE,FALSE,TRUE,1200,0,10500,16500,pln,0,MS Excel,5,MES,5,unknown,0
GPU Senior IP Modelling Engineer,Wrocław,PL,c,remote,mid,2022-04-25T10:00:13.835Z,TRUE,TRUE,TRUE,500,0,10500,13500,pln,0,C and C++ knowledge,2,comprehension of hardware design principles,3,understanding of computer architecture,3
React Developer,Kraków,PL,javascript,remote,mid,2022-04-18T11:00:21.324Z,TRUE,TRUE,TRUE,150,0,10590,17430,pln,0,JavaScript,3,TypeScript,3,React,3
React Developer,Warszawa,PL,javascript,remote,mid,2022-03-28T14:00:30.989Z,TRUE,TRUE,,150,0,10590,17430,pln,0,JavaScript,3,TypeScript,3,React,3
Frontend Developer,Warszawa,PL,javascript,remote,mid,2022-03-28T13:00:38.552Z,TRUE,TRUE,,150,0,10597,17430,pln,0,TypeScript,2,JavaScript,3,Angular,3
Full-Stack Developer (Java + TypeScript),Wrocław,PL,java,remote,mid,2022-07-30T11:00:13.016Z,TRUE,TRUE,FALSE,170,0,10600,16500,pln,0,TypeScript,3,Java,3,English,4
Full-Stack Developer (Java + AWS),Wrocław,PL,java,remote,mid,2022-08-01T10:00:09.644Z,TRUE,TRUE,FALSE,170,0,10600,16500,pln,0,TypeScript,3,Java,3,English,4
ERP Consultant with German,Wrocław,PL,erp,remote,mid,2022-08-01T10:00:09.644Z,TRUE,TRUE,FALSE,170,0,10600,18000,pln,0,ERP,4,English,4,German,4
IT Project Manager with German,Wrocław,PL,pm,partly_remote,mid,2022-07-31T10:00:10.728Z,TRUE,FALSE,FALSE,170,0,10600,18000,pln,0,JIRA,3,English,4,German,4
iOS Developer,Poznań,PL,mobile,remote,mid,2022-04-24T12:00:19.292Z,TRUE,TRUE,TRUE,200,0,10600,13800,pln,0,Swift,3,UIKit,3,iOS,3
Java Developer,Kraków,PL,java,remote,mid,2022-04-24T12:00:19.292Z,TRUE,TRUE,TRUE,200,0,10600,13400,pln,0,SQL,3,Spring,3,Java,3
iOS Developer,Katowice,PL,mobile,remote,mid,2022-04-26T15:00:13.260Z,TRUE,TRUE,TRUE,200,0,10600,13800,pln,0,Swift,3,UIKit,3,iOS,3
Java Developer,Katowice,PL,java,remote,mid,2022-04-26T13:00:17.042Z,TRUE,TRUE,TRUE,200,0,10600,13400,pln,0,SQL,3,Spring,3,Java,3
Java Developer,Warszawa,PL,java,remote,mid,2022-05-30T13:51:00.000Z,TRUE,TRUE,FALSE,180,0,10600,17430,pln,0,SOAP,3,Spring,3,Java,3
Senior QA Specialist,Gdańsk,PL,testing,remote,senior,2022-06-09T07:59:19.990Z,TRUE,TRUE,FALSE,800,0,10600,15000,pln,0,Projektowanie przypadków testowych,5,Proces testowy,5,Testy funkcjonalne,5
iOS Developer,Wrocław,PL,mobile,remote,mid,2022-07-12T12:24:00.000Z,TRUE,TRUE,TRUE,170,0,10600,15500,pln,0,Swift,3,iOS,3,XCode,3
Kotlin Developer with German,Wrocław,PL,java,remote,mid,2022-04-28T14:53:00.000Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,PostgreSQL,3,Java,3,Kotlin,3
Frontend (Angular) Developer with German,Wrocław,PL,javascript,remote,mid,2022-04-28T14:36:00.000Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,TypeScript,3,JavaScript,3,Angular,3
Project Manager with German,Wrocław,PL,pm,partly_remote,mid,2022-04-27T09:00:20.741Z,TRUE,FALSE,TRUE,160,0,10600,16500,pln,0,Scrum,3,Project Management,3,JIRA,3
Full-stack PHP Developer (Symfony+React),Wrocław,PL,php,remote,mid,2022-04-27T09:00:20.741Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,React,3,Symfony,3,PHP,4
Android Developer,Wrocław,PL,mobile,remote,mid,2022-04-25T07:50:00.000Z,TRUE,TRUE,TRUE,160,0,10600,15500,pln,0,Kotlin,3,Android SDK,3,Android Studio,3
Senior PHP Developer (Symfony),Wrocław,PL,php,remote,senior,2022-04-24T10:00:13.527Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,MySQL,3,Symfony,4,PHP,4
iOS Developer,Wrocław,PL,mobile,remote,mid,2022-04-22T14:15:00.000Z,TRUE,TRUE,TRUE,160,0,10600,15500,pln,0,XCode,2,Swift,3,iOS,3
Java Developer with German,Wrocław,PL,java,remote,mid,2022-04-16T13:00:13.994Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,JUnit 4,2,Spring Boot,3,Java,3
Java Backend Developer,Wrocław,PL,java,remote,mid,2022-04-11T12:00:21.144Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,Maven,2,XML,3,Java,4
Full-stack Java Developer,Wrocław,PL,java,remote,mid,2022-04-11T12:00:21.144Z,TRUE,TRUE,TRUE,160,0,10600,16500,pln,0,Angular,3,Spring,3,Java,4
Java Developer with German - Fintech,Wrocław,PL,java,remote,mid,2022-03-21T13:00:13.087Z,TRUE,TRUE,,150,0,10600,16500,pln,0,OpenShift,3,REST,3,Java,4
Java Developer,Wrocław,PL,java,remote,mid,2022-02-24T13:00:13.491Z,TRUE,TRUE,,130,0,10600,16500,pln,0,Gradle,2,SQL,3,Java,4
Middle Full Stack Developer,Warszawa,PL,net,remote,mid,2022-07-05T10:53:00.000Z,TRUE,TRUE,TRUE,2000,0,10605.48105,20749.85423,usd,0.2168689934,.Net,3,Ukrainian,4,OOP/OOD,4
Full-Stack Developer (.NET + Angular),Gliwice,PL,net,remote,mid,2022-06-08T05:52:00.000Z,TRUE,TRUE,TRUE,3500,0,10650,15650,pln,0,Angular,4,SQL,4,.Net,4
Site Reliability Engineer,Bratislava,SK,devops,remote,mid,2022-05-23T09:50:08.689Z,TRUE,TRUE,FALSE,170,0,10663.95,18546,eur,0.215679931,Agile,4,DevOps,4,SRE,4
Senior Full Stack Engineer,Warsaw,PL,php,remote,senior,2022-06-06T16:23:00.000Z,TRUE,TRUE,FALSE,50,100,10676.85997,21353.71993,usd,0.23415124,PHP,5,Vue.js,5,Laravel,5
Linux Administrator,Wrocław,PL,admin,remote,mid,2022-10-28T08:54:00.000Z,TRUE,TRUE,FALSE,250,0,10700,14000,pln,0,MySQL,3,English,4,Linux,4
Project Manager,Gdańsk,PL,pm,partly_remote,mid,2022-11-09T08:27:00.000Z,TRUE,FALSE,FALSE,80,0,10700,14000,pln,0,JIRA/Confluence/other,3,Scrum/Kanban,3,agile methodologies,3
Middle Manual QA Engineer,Kraków,PL,testing,remote,mid,2022-06-03T11:44:00.000Z,TRUE,TRUE,TRUE,1800,0,10707.12954,16274.83691,usd,0.233489283,Git,1,RabbitMq (potentially will be migrated to Azure ServiceBus),1,Tech Stack: Azure as a cloud provider,1
Experienced Frontend Developer,Warszawa,PL,javascript,partly_remote,senior,2022-04-24T14:00:15.336Z,TRUE,FALSE,FALSE,115,0,10725,16715,pln,0,TypeScript,4,JavaScript,4,Polish,5
IT Project Manager,Kraków,PL,pm,remote,senior,2022-06-14T18:36:00.000Z,TRUE,TRUE,FALSE,100,0,10750,14100,pln,0,Agile,3,Communication Skills,4,English,4
Sr IT Developer (Test Data Management),Gdańsk,PL,testing,office,senior,2022-05-31T08:58:00.000Z,FALSE,FALSE,FALSE,3000,0,10750,15100,pln,0,Python,3,Problem Solving,4,SDLC,4
Passionate Senior IT Analyst (Treasury),Warszawa,PL,analytics,office,senior,2022-04-24T12:00:19.292Z,FALSE,FALSE,FALSE,3000,0,10750,15100,pln,0,SQL,4,Agile,4,Communication Skills,4
ProcessMaker Expert,Katowice,PL,analytics,remote,mid,2022-05-16T05:16:00.000Z,TRUE,TRUE,TRUE,100,0,10790,16600,pln,0,ProcessMaker,4,BPMN2,4,process automation,5
DevOps Engineer,Wrocław,PL,devops,remote,mid,2022-06-14T10:24:00.000Z,FALSE,TRUE,FALSE,150,0,10790,15272,pln,0,Kubernetes,3,Terraform,3,Python,3
Lead Recruiter,Kraków,PL,other,partly_remote,senior,2022-04-26T13:00:17.042Z,TRUE,FALSE,FALSE,500,0,10800,16450,pln,0,recruitment,5,unknown,0,unknown,0
Android Engineer,Warszawa,PL,mobile,partly_remote,mid,2022-03-26T14:00:14.307Z,TRUE,FALSE,,400,0,10800,21600,pln,0,Java,1,Kotlin,4,unknown,0
Product Analyst (mid/senior),Warszawa,PL,data,remote,mid,2022-04-29T12:55:00.000Z,TRUE,TRUE,FALSE,130,0,10800,18250,pln,0,MS Excel,4,SQL,4,Business Analysis,4
Data Analyst (mid/senior),Warszawa,PL,data,remote,mid,2022-04-29T13:00:00.000Z,TRUE,TRUE,FALSE,130,0,10800,18250,pln,0,MS Excel,4,SQL,4,Business Analysis,4
Product Manager,Kraków,,pm,partly_remote,senior,2022-04-21T16:00:14.753Z,TRUE,FALSE,FALSE,90,0,10800,14500,pln,0,English,3,Business Analysis,3,Product Management,3
React Native Developer,Kraków,PL,mobile,remote,mid,2022-04-26T12:00:21.880Z,TRUE,TRUE,FALSE,200,0,10800,14100,pln,0,TypeScript,3,JavaScript,3,React Native,3
React Native Developer,Katowice,PL,mobile,remote,mid,2022-04-26T13:00:17.042Z,TRUE,TRUE,FALSE,200,0,10800,14100,pln,0,TypeScript,3,JavaScript,3,React Native,3
Managed Services Manager,Poznań,PL,admin,partly_remote,mid,2022-10-03T09:00:12.388Z,TRUE,FALSE,FALSE,50,0,10800,14500,pln,0,English,3,Windows Administration,3,unknown,0
Frontend Developer,Warszawa,PL,javascript,remote,mid,2022-04-25T16:00:00.000Z,TRUE,TRUE,TRUE,40,60,10800,17500,pln,0,ES6,4,MOBX,4,React,4
React Native Developer,Gdynia,PL,mobile,remote,senior,2022-06-28T06:25:00.000Z,TRUE,TRUE,FALSE,100,0,10800,20000,pln,0,React,4,React Native,4,English,4
React Native Developer,Poznań,PL,mobile,remote,senior,2022-04-25T15:06:00.000Z,TRUE,TRUE,FALSE,100,0,10800,20000,pln,0,React,4,React Native,4,English,4
React Native Developer,Gdynia,PL,mobile,remote,senior,2022-03-21T08:00:38.898Z,TRUE,TRUE,,100,0,10800,20000,pln,0,React,4,React Native,4,English,4
Backend Developer (start in Elixir),Warszawa,PL,ruby,remote,mid,2022-10-03T12:00:14.287Z,TRUE,TRUE,FALSE,220,0,10800,20800,pln,0,Elixir,1,PostgreSQL,2,RoR/Python/PHP,3
Frontend Developer with Angular (Mid),Wrocław,PL,javascript,remote,mid,2022-10-03T11:15:00.000Z,TRUE,TRUE,FALSE,220,0,10800,15000,pln,0,HTML/CSS,3,JavaScript,3,Angular,3
Elixir/Phoenix Developer (Core Backend),Warszawa,PL,ruby,remote,mid,2022-10-01T10:00:10.853Z,TRUE,TRUE,FALSE,220,0,10800,20800,pln,0,Elasticsearch,2,Databases,3,backend programming,3
Elixir/Phoenix Developer (Core Backend),Poznań,PL,ruby,remote,mid,2022-05-12T08:31:00.000Z,TRUE,TRUE,FALSE,200,0,10800,20800,pln,0,Elasticsearch,2,Databases,3,backend programming,3
Backend Developer (start in Elixir),Poznań,PL,ruby,remote,mid,2022-04-27T14:27:40.214Z,TRUE,TRUE,FALSE,170,0,10800,20800,pln,0,Elixir,1,PostgreSQL,2,RoR/Python/PHP,3
DevOps Engineer,Poznań,PL,devops,remote,mid,2022-04-27T13:56:29.405Z,TRUE,TRUE,TRUE,190,0,10800,20750,pln,0,Terraform,1,Docker/Kubernetes,3,GCP/AWS,3
